#row, col, well-type, label-name, label-value, Compound, quantity, units, sample
# Use a (0, 0) coordinate to start a new plate.
# This will only start a new plate if it is NOT next to another 0,0 well. otherwise
# it will append the chemical to the well.
#
0,10,COMP,loc,well0x10,C1638-1819,166.66666666666669,MICROMOLAR,0.9699385132710715
0,11,NEGATIVE,loc,well0x11,C1638-1819,183.33333333333334,MICROMOLAR,0.022060418939831405
1,0,NEGATIVE,loc,well1x0,C609-655,0.0,MICROMOLAR,0.0031970618139225636
1,1,COMP,loc,well1x1,C609-655,16.666666666666668,MICROMOLAR,-0.5039706107960934
1,2,COMP,loc,well1x2,C609-655,33.333333333333336,MICROMOLAR,-0.6522627016987035
1,3,COMP,loc,well1x3,C609-655,50.0,MICROMOLAR,-0.1860234657982029
1,4,COMP,loc,well1x4,C609-655,66.66666666666667,MICROMOLAR,-0.4307338535481222
1,5,COMP,loc,well1x5,C609-655,83.33333333333334,MICROMOLAR,-0.4662129560853333
1,6,COMP,loc,well1x6,C609-655,100.0,MICROMOLAR,0.36846731804477645
1,7,COMP,loc,well1x7,C609-655,116.66666666666667,MICROMOLAR,0.12205908479069683
1,8,COMP,loc,well1x8,C609-655,133.33333333333334,MICROMOLAR,0.545687290846691
1,9,COMP,loc,well1x9,C609-655,150.0,MICROMOLAR,0.7333408710659624
1,10,COMP,loc,well1x10,C609-655,166.66666666666669,MICROMOLAR,0.790029773392625
1,11,NEGATIVE,loc,well1x11,C609-655,183.33333333333334,MICROMOLAR,0.007422477821899964
2,0,NEGATIVE,loc,well2x0,C351-217,0.0,MICROMOLAR,0.0130501544347835
2,1,COMP,loc,well2x1,C351-217,16.666666666666668,MICROMOLAR,-0.3281357959170233
2,2,COMP,loc,well2x2,C351-217,33.333333333333336,MICROMOLAR,-0.30360926366832836
2,3,COMP,loc,well2x3,C351-217,50.0,MICROMOLAR,-0.11899889683875683
2,4,COMP,loc,well2x4,C351-217,66.66666666666667,MICROMOLAR,-0.2986637780569377
2,5,COMP,loc,well2x5,C351-217,83.33333333333334,MICROMOLAR,0.11541670781261493
2,6,COMP,loc,well2x6,C351-217,100.0,MICROMOLAR,0.4671187102803588
2,7,COMP,loc,well2x7,C351-217,116.66666666666667,MICROMOLAR,0.37828776187731317
2,8,COMP,loc,well2x8,C351-217,133.33333333333334,MICROMOLAR,0.6056972324618412
2,9,COMP,loc,well2x9,C351-217,150.0,MICROMOLAR,0.7562667168398102
2,10,COMP,loc,well2x10,C351-217,166.66666666666669,MICROMOLAR,0.7341318028523269
2,11,NEGATIVE,loc,well2x11,C351-217,183.33333333333334,MICROMOLAR,0.0914882990203067
3,0,NEGATIVE,loc,well3x0,C1986-467,0.0,MICROMOLAR,0.08635391700284575
3,1,COMP,loc,well3x1,C1986-467,16.666666666666668,MICROMOLAR,-0.11728648802305079
3,2,COMP,loc,well3x2,C1986-467,33.333333333333336,MICROMOLAR,-0.12336029530402166
3,3,COMP,loc,well3x3,C1986-467,50.0,MICROMOLAR,-0.0066151867460697115
3,4,COMP,loc,well3x4,C1986-467,66.66666666666667,MICROMOLAR,0.07918696942409688
3,5,COMP,loc,well3x5,C1986-467,83.33333333333334,MICROMOLAR,0.10727086825472987
3,6,COMP,loc,well3x6,C1986-467,100.0,MICROMOLAR,0.4175051924889485
3,7,COMP,loc,well3x7,C1986-467,116.66666666666667,MICROMOLAR,0.7411489179884345
3,8,COMP,loc,well3x8,C1986-467,133.33333333333334,MICROMOLAR,0.8571890246627754
3,9,COMP,loc,well3x9,C1986-467,150.0,MICROMOLAR,0.9182465180216947
3,10,COMP,loc,well3x10,C1986-467,166.66666666666669,MICROMOLAR,0.873851229049352
3,11,NEGATIVE,loc,well3x11,C1986-467,183.33333333333334,MICROMOLAR,0.08581650303329369
4,0,POSITIVE,loc,well4x0,C580-493,0.0,MICROMOLAR,0.9255493240263111
4,1,COMP,loc,well4x1,C580-493,16.666666666666668,MICROMOLAR,-0.5382716704947305
4,2,COMP,loc,well4x2,C580-493,33.333333333333336,MICROMOLAR,-0.21744602714757738
4,3,COMP,loc,well4x3,C580-493,50.0,MICROMOLAR,-0.5843093835986444
4,4,COMP,loc,well4x4,C580-493,66.66666666666667,MICROMOLAR,0.019895667042923684
4,5,COMP,loc,well4x5,C580-493,83.33333333333334,MICROMOLAR,-0.005451974231294288
4,6,COMP,loc,well4x6,C580-493,100.0,MICROMOLAR,0.004082657084800823
4,7,COMP,loc,well4x7,C580-493,116.66666666666667,MICROMOLAR,0.4715805229265635
4,8,COMP,loc,well4x8,C580-493,133.33333333333334,MICROMOLAR,0.7314741832707194
4,9,COMP,loc,well4x9,C580-493,150.0,MICROMOLAR,0.8048456743604389
4,10,COMP,loc,well4x10,C580-493,166.66666666666669,MICROMOLAR,0.34225862222964587
4,11,POSITIVE,loc,well4x11,C580-493,183.33333333333334,MICROMOLAR,0.9737606084739651
5,0,POSITIVE,loc,well5x0,C1239-424,0.0,MICROMOLAR,0.9595703447767603
5,1,COMP,loc,well5x1,C1239-424,16.666666666666668,MICROMOLAR,-0.006626320075112678
5,2,COMP,loc,well5x2,C1239-424,33.333333333333336,MICROMOLAR,-0.05923043734997262
5,3,COMP,loc,well5x3,C1239-424,50.0,MICROMOLAR,-0.052976531755352205
5,4,COMP,loc,well5x4,C1239-424,66.66666666666667,MICROMOLAR,0.04824566887352794
5,5,COMP,loc,well5x5,C1239-424,83.33333333333334,MICROMOLAR,0.21265595348187463
5,6,COMP,loc,well5x6,C1239-424,100.0,MICROMOLAR,0.43991826380906074
5,7,COMP,loc,well5x7,C1239-424,116.66666666666667,MICROMOLAR,0.7211704664318684
5,8,COMP,loc,well5x8,C1239-424,133.33333333333334,MICROMOLAR,0.8982325208536498
5,9,COMP,loc,well5x9,C1239-424,150.0,MICROMOLAR,0.9650311080194341
5,10,COMP,loc,well5x10,C1239-424,166.66666666666669,MICROMOLAR,0.9791347814876586
5,11,POSITIVE,loc,well5x11,C1239-424,183.33333333333334,MICROMOLAR,0.9001788171414384
6,0,POSITIVE,loc,well6x0,C1881-1350,0.0,MICROMOLAR,0.9676266372130962
6,1,COMP,loc,well6x1,C1881-1350,16.666666666666668,MICROMOLAR,-0.4240357460219523
6,2,COMP,loc,well6x2,C1881-1350,33.333333333333336,MICROMOLAR,-0.8368170074885131
6,3,COMP,loc,well6x3,C1881-1350,50.0,MICROMOLAR,-0.5144295599865172
6,4,COMP,loc,well6x4,C1881-1350,66.66666666666667,MICROMOLAR,-0.4201024504164751
6,5,COMP,loc,well6x5,C1881-1350,83.33333333333334,MICROMOLAR,-0.5287004558977012
6,6,COMP,loc,well6x6,C1881-1350,100.0,MICROMOLAR,-0.12202182936166295
6,7,COMP,loc,well6x7,C1881-1350,116.66666666666667,MICROMOLAR,0.5711303806335347
6,8,COMP,loc,well6x8,C1881-1350,133.33333333333334,MICROMOLAR,0.56471170492127
6,9,COMP,loc,well6x9,C1881-1350,150.0,MICROMOLAR,0.6083813422645433
6,10,COMP,loc,well6x10,C1881-1350,166.66666666666669,MICROMOLAR,0.8460236117734463
6,11,POSITIVE,loc,well6x11,C1881-1350,183.33333333333334,MICROMOLAR,0.9014009310007194
7,0,POSITIVE,loc,well7x0,C305-1752,0.0,MICROMOLAR,0.9187264849101954
7,1,COMP,loc,well7x1,C305-1752,16.666666666666668,MICROMOLAR,-0.13405240812195898
7,2,COMP,loc,well7x2,C305-1752,33.333333333333336,MICROMOLAR,-0.06939371118578093
7,3,COMP,loc,well7x3,C305-1752,50.0,MICROMOLAR,-0.1762682400845218
7,4,COMP,loc,well7x4,C305-1752,66.66666666666667,MICROMOLAR,-0.054097356828556833
7,5,COMP,loc,well7x5,C305-1752,83.33333333333334,MICROMOLAR,0.10571520553982072
7,6,COMP,loc,well7x6,C305-1752,100.0,MICROMOLAR,0.48703121467026544
7,7,COMP,loc,well7x7,C305-1752,116.66666666666667,MICROMOLAR,0.6742516033455852
7,8,COMP,loc,well7x8,C305-1752,133.33333333333334,MICROMOLAR,0.7834447567606962
7,9,COMP,loc,well7x9,C305-1752,150.0,MICROMOLAR,0.8448278913715329
7,10,COMP,loc,well7x10,C305-1752,166.66666666666669,MICROMOLAR,0.9137062215465033
7,11,POSITIVE,loc,well7x11,C305-1752,183.33333333333334,MICROMOLAR,0.9655236937759406
0,0,NEGATIVE,loc,well0x0,C1859-1382,0.0,MICROMOLAR,0.010347883848870953
0,1,COMP,loc,well0x1,C1859-1382,16.666666666666668,MICROMOLAR,-0.7948931171209052
0,2,COMP,loc,well0x2,C1859-1382,33.333333333333336,MICROMOLAR,-0.20692649830506796
0,3,COMP,loc,well0x3,C1859-1382,50.0,MICROMOLAR,-0.6928655043620133
0,4,COMP,loc,well0x4,C1859-1382,66.66666666666667,MICROMOLAR,-0.6452888564081194
0,5,COMP,loc,well0x5,C1859-1382,83.33333333333334,MICROMOLAR,-0.22643867321836883
0,6,COMP,loc,well0x6,C1859-1382,100.0,MICROMOLAR,0.012143839953921376
0,7,COMP,loc,well0x7,C1859-1382,116.66666666666667,MICROMOLAR,0.5884706956258896
0,8,COMP,loc,well0x8,C1859-1382,133.33333333333334,MICROMOLAR,0.8984774617960389
0,9,COMP,loc,well0x9,C1859-1382,150.0,MICROMOLAR,0.8463620314659577
0,10,COMP,loc,well0x10,C1859-1382,166.66666666666669,MICROMOLAR,0.32982082955668135
0,11,NEGATIVE,loc,well0x11,C1859-1382,183.33333333333334,MICROMOLAR,0.010179724262310185
1,0,NEGATIVE,loc,well1x0,C358-1348,0.0,MICROMOLAR,0.004713260692813748
1,1,COMP,loc,well1x1,C358-1348,16.666666666666668,MICROMOLAR,-0.1478272913428682
1,2,COMP,loc,well1x2,C358-1348,33.333333333333336,MICROMOLAR,-0.03019642011393026
1,3,COMP,loc,well1x3,C358-1348,50.0,MICROMOLAR,0.0064817887944090755
1,4,COMP,loc,well1x4,C358-1348,66.66666666666667,MICROMOLAR,-0.1440105039785955
1,5,COMP,loc,well1x5,C358-1348,83.33333333333334,MICROMOLAR,0.14089130940737515
1,6,COMP,loc,well1x6,C358-1348,100.0,MICROMOLAR,0.2873741212841476
1,7,COMP,loc,well1x7,C358-1348,116.66666666666667,MICROMOLAR,0.5602283176197875
1,8,COMP,loc,well1x8,C358-1348,133.33333333333334,MICROMOLAR,0.7300681830727467
1,9,COMP,loc,well1x9,C358-1348,150.0,MICROMOLAR,0.9203878606371366
1,10,COMP,loc,well1x10,C358-1348,166.66666666666669,MICROMOLAR,0.8606562735474786
1,11,NEGATIVE,loc,well1x11,C358-1348,183.33333333333334,MICROMOLAR,0.09679304725363017
2,0,NEGATIVE,loc,well2x0,C1725-1081,0.0,MICROMOLAR,0.09342847853224595
2,1,COMP,loc,well2x1,C1725-1081,16.666666666666668,MICROMOLAR,-0.05816994327840541
2,2,COMP,loc,well2x2,C1725-1081,33.333333333333336,MICROMOLAR,-9.92960505355335E-4
2,3,COMP,loc,well2x3,C1725-1081,50.0,MICROMOLAR,-0.19573480219897704
2,4,COMP,loc,well2x4,C1725-1081,66.66666666666667,MICROMOLAR,-0.015612569440407398
2,5,COMP,loc,well2x5,C1725-1081,83.33333333333334,MICROMOLAR,0.09221200761080828
2,6,COMP,loc,well2x6,C1725-1081,100.0,MICROMOLAR,0.38856201130142115
2,7,COMP,loc,well2x7,C1725-1081,116.66666666666667,MICROMOLAR,0.5657982991184418
2,8,COMP,loc,well2x8,C1725-1081,133.33333333333334,MICROMOLAR,0.6817114123671979
2,9,COMP,loc,well2x9,C1725-1081,150.0,MICROMOLAR,0.9625572292366973
2,10,COMP,loc,well2x10,C1725-1081,166.66666666666669,MICROMOLAR,0.9249767531963757
2,11,NEGATIVE,loc,well2x11,C1725-1081,183.33333333333334,MICROMOLAR,0.05919334487047415
3,0,NEGATIVE,loc,well3x0,C118-991,0.0,MICROMOLAR,0.06903812881084458
3,1,COMP,loc,well3x1,C118-991,16.666666666666668,MICROMOLAR,-0.7008452345892455
3,2,COMP,loc,well3x2,C118-991,33.333333333333336,MICROMOLAR,-0.706145539747828
3,3,COMP,loc,well3x3,C118-991,50.0,MICROMOLAR,-0.15818659135097585
3,4,COMP,loc,well3x4,C118-991,66.66666666666667,MICROMOLAR,-0.5186169033322688
3,5,COMP,loc,well3x5,C118-991,83.33333333333334,MICROMOLAR,-0.1479926754413449
3,6,COMP,loc,well3x6,C118-991,100.0,MICROMOLAR,0.2874412795692626
3,7,COMP,loc,well3x7,C118-991,116.66666666666667,MICROMOLAR,0.012032465250367497
3,8,COMP,loc,well3x8,C118-991,133.33333333333334,MICROMOLAR,0.8567039085538252
3,9,COMP,loc,well3x9,C118-991,150.0,MICROMOLAR,0.18944743475934844
3,10,COMP,loc,well3x10,C118-991,166.66666666666669,MICROMOLAR,0.5374243167867774
3,11,NEGATIVE,loc,well3x11,C118-991,183.33333333333334,MICROMOLAR,0.07749687987682893
4,0,POSITIVE,loc,well4x0,C161-1621,0.0,MICROMOLAR,0.9310093349322116
4,1,COMP,loc,well4x1,C161-1621,16.666666666666668,MICROMOLAR,-0.30637789700770013
4,2,COMP,loc,well4x2,C161-1621,33.333333333333336,MICROMOLAR,-0.42868248426042643
4,3,COMP,loc,well4x3,C161-1621,50.0,MICROMOLAR,0.023259551974109054
4,4,COMP,loc,well4x4,C161-1621,66.66666666666667,MICROMOLAR,-0.2768880960498136
4,5,COMP,loc,well4x5,C161-1621,83.33333333333334,MICROMOLAR,-0.31461133496504634
4,6,COMP,loc,well4x6,C161-1621,100.0,MICROMOLAR,0.033241065178042706
4,7,COMP,loc,well4x7,C161-1621,116.66666666666667,MICROMOLAR,0.2150992373219206
4,8,COMP,loc,well4x8,C161-1621,133.33333333333334,MICROMOLAR,0.40500576545600786
4,9,COMP,loc,well4x9,C161-1621,150.0,MICROMOLAR,0.6835653084665845
4,10,COMP,loc,well4x10,C161-1621,166.66666666666669,MICROMOLAR,0.875537186893546
4,11,POSITIVE,loc,well4x11,C161-1621,183.33333333333334,MICROMOLAR,0.9839751843465017
5,0,POSITIVE,loc,well5x0,C844-828,0.0,MICROMOLAR,0.9012377751814273
5,1,COMP,loc,well5x1,C844-828,16.666666666666668,MICROMOLAR,-0.04685292444930087
5,2,COMP,loc,well5x2,C844-828,33.333333333333336,MICROMOLAR,-0.02863884415050429
5,3,COMP,loc,well5x3,C844-828,50.0,MICROMOLAR,-0.12737486306323414
5,4,COMP,loc,well5x4,C844-828,66.66666666666667,MICROMOLAR,0.06124634130912264
5,5,COMP,loc,well5x5,C844-828,83.33333333333334,MICROMOLAR,0.13473322981690605
5,6,COMP,loc,well5x6,C844-828,100.0,MICROMOLAR,0.4713173337531601
5,7,COMP,loc,well5x7,C844-828,116.66666666666667,MICROMOLAR,0.5156189011517067
5,8,COMP,loc,well5x8,C844-828,133.33333333333334,MICROMOLAR,0.6899889990869054
5,9,COMP,loc,well5x9,C844-828,150.0,MICROMOLAR,0.9370623313646717
5,10,COMP,loc,well5x10,C844-828,166.66666666666669,MICROMOLAR,0.9370048315672237
5,11,POSITIVE,loc,well5x11,C844-828,183.33333333333334,MICROMOLAR,0.9131439431091475
6,0,POSITIVE,loc,well6x0,C1528-179,0.0,MICROMOLAR,0.9498350818593287
6,1,COMP,loc,well6x1,C1528-179,16.666666666666668,MICROMOLAR,-0.4895689754342409
6,2,COMP,loc,well6x2,C1528-179,33.333333333333336,MICROMOLAR,-0.3825870095122865
6,3,COMP,loc,well6x3,C1528-179,50.0,MICROMOLAR,-0.2388463799324233
6,4,COMP,loc,well6x4,C1528-179,66.66666666666667,MICROMOLAR,-0.04361907051197826
6,5,COMP,loc,well6x5,C1528-179,83.33333333333334,MICROMOLAR,0.09580860556128196
6,6,COMP,loc,well6x6,C1528-179,100.0,MICROMOLAR,0.47203700148080796
6,7,COMP,loc,well6x7,C1528-179,116.66666666666667,MICROMOLAR,0.42980839233560514
6,8,COMP,loc,well6x8,C1528-179,133.33333333333334,MICROMOLAR,0.5735881333839004
6,9,COMP,loc,well6x9,C1528-179,150.0,MICROMOLAR,0.8188067138873717
6,10,COMP,loc,well6x10,C1528-179,166.66666666666669,MICROMOLAR,0.6811350868683302
6,11,POSITIVE,loc,well6x11,C1528-179,183.33333333333334,MICROMOLAR,0.9571616606397764
7,0,POSITIVE,loc,well7x0,C1519-663,0.0,MICROMOLAR,0.9114058952958138
7,1,COMP,loc,well7x1,C1519-663,16.666666666666668,MICROMOLAR,-0.035397404004294516
7,2,COMP,loc,well7x2,C1519-663,33.333333333333336,MICROMOLAR,-0.025090219269663375
7,3,COMP,loc,well7x3,C1519-663,50.0,MICROMOLAR,-0.016858707723204417
7,4,COMP,loc,well7x4,C1519-663,66.66666666666667,MICROMOLAR,0.052855212332626834
7,5,COMP,loc,well7x5,C1519-663,83.33333333333334,MICROMOLAR,0.22151640959570612
7,6,COMP,loc,well7x6,C1519-663,100.0,MICROMOLAR,0.44677602290955504
7,7,COMP,loc,well7x7,C1519-663,116.66666666666667,MICROMOLAR,0.7375525953139037
7,8,COMP,loc,well7x8,C1519-663,133.33333333333334,MICROMOLAR,0.9071519760960619
7,9,COMP,loc,well7x9,C1519-663,150.0,MICROMOLAR,0.9424629795452273
7,10,COMP,loc,well7x10,C1519-663,166.66666666666669,MICROMOLAR,0.9367267772543819
7,11,POSITIVE,loc,well7x11,C1519-663,183.33333333333334,MICROMOLAR,0.9123830384253239
0,0,NEGATIVE,loc,well0x0,C347-1130,0.0,MICROMOLAR,0.03145161651595273
0,1,COMP,loc,well0x1,C347-1130,16.666666666666668,MICROMOLAR,-0.2874409541566014
0,2,COMP,loc,well0x2,C347-1130,33.333333333333336,MICROMOLAR,-0.16060471913137025
0,3,COMP,loc,well0x3,C347-1130,50.0,MICROMOLAR,-0.059193845828935235
0,4,COMP,loc,well0x4,C347-1130,66.66666666666667,MICROMOLAR,-0.2684586960583985
0,5,COMP,loc,well0x5,C347-1130,83.33333333333334,MICROMOLAR,-0.31328658765473905
0,6,COMP,loc,well0x6,C347-1130,100.0,MICROMOLAR,0.04636764662935261
0,7,COMP,loc,well0x7,C347-1130,116.66666666666667,MICROMOLAR,0.4981785613274884
0,8,COMP,loc,well0x8,C347-1130,133.33333333333334,MICROMOLAR,0.2798275479702834
0,9,COMP,loc,well0x9,C347-1130,150.0,MICROMOLAR,0.8676535921614925
0,10,COMP,loc,well0x10,C347-1130,166.66666666666669,MICROMOLAR,0.6295860355108438
0,11,NEGATIVE,loc,well0x11,C347-1130,183.33333333333334,MICROMOLAR,0.01213011849055189
1,0,NEGATIVE,loc,well1x0,C496-1243,0.0,MICROMOLAR,0.09992968075275055
1,1,COMP,loc,well1x1,C496-1243,16.666666666666668,MICROMOLAR,-0.3499472215690219
1,2,COMP,loc,well1x2,C496-1243,33.333333333333336,MICROMOLAR,-0.08871467529195848
1,3,COMP,loc,well1x3,C496-1243,50.0,MICROMOLAR,-0.042816328535850046
1,4,COMP,loc,well1x4,C496-1243,66.66666666666667,MICROMOLAR,-0.14650606129397453
1,5,COMP,loc,well1x5,C496-1243,83.33333333333334,MICROMOLAR,0.03463398474587073
1,6,COMP,loc,well1x6,C496-1243,100.0,MICROMOLAR,0.3606688498242233
1,7,COMP,loc,well1x7,C496-1243,116.66666666666667,MICROMOLAR,0.3664443582036241
1,8,COMP,loc,well1x8,C496-1243,133.33333333333334,MICROMOLAR,0.7824495955800774
1,9,COMP,loc,well1x9,C496-1243,150.0,MICROMOLAR,0.7189231208017441
1,10,COMP,loc,well1x10,C496-1243,166.66666666666669,MICROMOLAR,0.6622151137031416
1,11,NEGATIVE,loc,well1x11,C496-1243,183.33333333333334,MICROMOLAR,0.09167149756480168
2,0,NEGATIVE,loc,well2x0,C1238-1743,0.0,MICROMOLAR,0.06224054773718947
2,1,COMP,loc,well2x1,C1238-1743,16.666666666666668,MICROMOLAR,-0.022399770337096024
2,2,COMP,loc,well2x2,C1238-1743,33.333333333333336,MICROMOLAR,-0.05758153359696573
2,3,COMP,loc,well2x3,C1238-1743,50.0,MICROMOLAR,-0.01405885313162698
2,4,COMP,loc,well2x4,C1238-1743,66.66666666666667,MICROMOLAR,0.036680543246815904
2,5,COMP,loc,well2x5,C1238-1743,83.33333333333334,MICROMOLAR,0.18326437593838796
2,6,COMP,loc,well2x6,C1238-1743,100.0,MICROMOLAR,0.45242798875794715
2,7,COMP,loc,well2x7,C1238-1743,116.66666666666667,MICROMOLAR,0.7025154509185877
2,8,COMP,loc,well2x8,C1238-1743,133.33333333333334,MICROMOLAR,0.8567982921844775
2,9,COMP,loc,well2x9,C1238-1743,150.0,MICROMOLAR,0.9094891178101884
2,10,COMP,loc,well2x10,C1238-1743,166.66666666666669,MICROMOLAR,0.9689581453430897
2,11,NEGATIVE,loc,well2x11,C1238-1743,183.33333333333334,MICROMOLAR,0.010473179936384469
3,0,NEGATIVE,loc,well3x0,C1806-457,0.0,MICROMOLAR,0.008012438939995481
3,1,COMP,loc,well3x1,C1806-457,16.666666666666668,MICROMOLAR,-0.1729990256684577
3,2,COMP,loc,well3x2,C1806-457,33.333333333333336,MICROMOLAR,-0.27565347421839453
3,3,COMP,loc,well3x3,C1806-457,50.0,MICROMOLAR,-0.27163234282412896
3,4,COMP,loc,well3x4,C1806-457,66.66666666666667,MICROMOLAR,0.03953231186798185
3,5,COMP,loc,well3x5,C1806-457,83.33333333333334,MICROMOLAR,0.06025477156872769
3,6,COMP,loc,well3x6,C1806-457,100.0,MICROMOLAR,0.40103447007951976
3,7,COMP,loc,well3x7,C1806-457,116.66666666666667,MICROMOLAR,0.6460657921521532
3,8,COMP,loc,well3x8,C1806-457,133.33333333333334,MICROMOLAR,0.6751693632058176
3,9,COMP,loc,well3x9,C1806-457,150.0,MICROMOLAR,0.710579670895278
3,10,COMP,loc,well3x10,C1806-457,166.66666666666669,MICROMOLAR,0.7582636866188646
3,11,NEGATIVE,loc,well3x11,C1806-457,183.33333333333334,MICROMOLAR,0.07784750883125265
4,0,POSITIVE,loc,well4x0,C1970-168,0.0,MICROMOLAR,0.9324958229554845
4,1,COMP,loc,well4x1,C1970-168,16.666666666666668,MICROMOLAR,-0.02720167629810949
4,2,COMP,loc,well4x2,C1970-168,33.333333333333336,MICROMOLAR,-0.17242113343594848
4,3,COMP,loc,well4x3,C1970-168,50.0,MICROMOLAR,-0.0774879866452972
4,4,COMP,loc,well4x4,C1970-168,66.66666666666667,MICROMOLAR,0.0015369972243118313
4,5,COMP,loc,well4x5,C1970-168,83.33333333333334,MICROMOLAR,0.20019325964688936
4,6,COMP,loc,well4x6,C1970-168,100.0,MICROMOLAR,0.400080248246936
4,7,COMP,loc,well4x7,C1970-168,116.66666666666667,MICROMOLAR,0.5670174406233469
4,8,COMP,loc,well4x8,C1970-168,133.33333333333334,MICROMOLAR,0.7538053065398687
4,9,COMP,loc,well4x9,C1970-168,150.0,MICROMOLAR,0.8197197834559817
4,10,COMP,loc,well4x10,C1970-168,166.66666666666669,MICROMOLAR,0.826294831092484
4,11,POSITIVE,loc,well4x11,C1970-168,183.33333333333334,MICROMOLAR,0.9169359822114374
5,0,POSITIVE,loc,well5x0,C80-1538,0.0,MICROMOLAR,0.9049852894248112
5,1,COMP,loc,well5x1,C80-1538,16.666666666666668,MICROMOLAR,-0.024699975406742875
5,2,COMP,loc,well5x2,C80-1538,33.333333333333336,MICROMOLAR,-0.23794658212688996
5,3,COMP,loc,well5x3,C80-1538,50.0,MICROMOLAR,-0.27195468043352466
5,4,COMP,loc,well5x4,C80-1538,66.66666666666667,MICROMOLAR,-0.13271869901334482
5,5,COMP,loc,well5x5,C80-1538,83.33333333333334,MICROMOLAR,-0.06156109112199096
5,6,COMP,loc,well5x6,C80-1538,100.0,MICROMOLAR,0.40654631433641975
5,7,COMP,loc,well5x7,C80-1538,116.66666666666667,MICROMOLAR,0.6609640828964746
5,8,COMP,loc,well5x8,C80-1538,133.33333333333334,MICROMOLAR,0.8744329326121878
5,9,COMP,loc,well5x9,C80-1538,150.0,MICROMOLAR,0.9571667919307598
5,10,COMP,loc,well5x10,C80-1538,166.66666666666669,MICROMOLAR,0.8697847074211028
5,11,POSITIVE,loc,well5x11,C80-1538,183.33333333333334,MICROMOLAR,0.9206365875163456
6,0,POSITIVE,loc,well6x0,C1791-1403,0.0,MICROMOLAR,0.976711893148656
6,1,COMP,loc,well6x1,C1791-1403,16.666666666666668,MICROMOLAR,-0.2006248451930891
6,2,COMP,loc,well6x2,C1791-1403,33.333333333333336,MICROMOLAR,-0.09360128975325466
6,3,COMP,loc,well6x3,C1791-1403,50.0,MICROMOLAR,-0.31824470287779283
6,4,COMP,loc,well6x4,C1791-1403,66.66666666666667,MICROMOLAR,-0.0031255995190307556
6,5,COMP,loc,well6x5,C1791-1403,83.33333333333334,MICROMOLAR,-0.05044956366964484
6,6,COMP,loc,well6x6,C1791-1403,100.0,MICROMOLAR,0.08303908882812477
6,7,COMP,loc,well6x7,C1791-1403,116.66666666666667,MICROMOLAR,0.46428142777761144
6,8,COMP,loc,well6x8,C1791-1403,133.33333333333334,MICROMOLAR,0.6040089601667848
6,9,COMP,loc,well6x9,C1791-1403,150.0,MICROMOLAR,0.7619972154494132
6,10,COMP,loc,well6x10,C1791-1403,166.66666666666669,MICROMOLAR,0.6916591857787654
6,11,POSITIVE,loc,well6x11,C1791-1403,183.33333333333334,MICROMOLAR,0.9311080551903671
7,0,POSITIVE,loc,well7x0,C1262-237,0.0,MICROMOLAR,0.9150284265012564
7,1,COMP,loc,well7x1,C1262-237,16.666666666666668,MICROMOLAR,-0.10395249154256087
7,2,COMP,loc,well7x2,C1262-237,33.333333333333336,MICROMOLAR,0.00455671750128223
7,3,COMP,loc,well7x3,C1262-237,50.0,MICROMOLAR,-0.30298613619556103
7,4,COMP,loc,well7x4,C1262-237,66.66666666666667,MICROMOLAR,0.0032242791790065978
7,5,COMP,loc,well7x5,C1262-237,83.33333333333334,MICROMOLAR,-0.1383572086261012
7,6,COMP,loc,well7x6,C1262-237,100.0,MICROMOLAR,0.2780265471398118
7,7,COMP,loc,well7x7,C1262-237,116.66666666666667,MICROMOLAR,0.4329192321979934
7,8,COMP,loc,well7x8,C1262-237,133.33333333333334,MICROMOLAR,0.8339208980654806
7,9,COMP,loc,well7x9,C1262-237,150.0,MICROMOLAR,0.5656205865863944
7,10,COMP,loc,well7x10,C1262-237,166.66666666666669,MICROMOLAR,0.8081581536118301
7,11,POSITIVE,loc,well7x11,C1262-237,183.33333333333334,MICROMOLAR,0.9423167047330614
0,0,NEGATIVE,loc,well0x0,C1113-127,0.0,MICROMOLAR,0.07116373498311837
0,1,COMP,loc,well0x1,C1113-127,16.666666666666668,MICROMOLAR,-0.31568830969639283
0,2,COMP,loc,well0x2,C1113-127,33.333333333333336,MICROMOLAR,-0.4545358072276986
0,3,COMP,loc,well0x3,C1113-127,50.0,MICROMOLAR,-0.297686070503227
0,4,COMP,loc,well0x4,C1113-127,66.66666666666667,MICROMOLAR,0.07177007318285533
0,5,COMP,loc,well0x5,C1113-127,83.33333333333334,MICROMOLAR,0.18333351835569658
0,6,COMP,loc,well0x6,C1113-127,100.0,MICROMOLAR,0.21939490795840516
0,7,COMP,loc,well0x7,C1113-127,116.66666666666667,MICROMOLAR,0.2974072467976405
0,8,COMP,loc,well0x8,C1113-127,133.33333333333334,MICROMOLAR,0.8507615496021986
0,9,COMP,loc,well0x9,C1113-127,150.0,MICROMOLAR,0.9592434899259938
0,10,COMP,loc,well0x10,C1113-127,166.66666666666669,MICROMOLAR,0.7852045918185562
0,11,NEGATIVE,loc,well0x11,C1113-127,183.33333333333334,MICROMOLAR,0.06816453342320125
1,0,NEGATIVE,loc,well1x0,C966-107,0.0,MICROMOLAR,0.0714676437268506
1,1,COMP,loc,well1x1,C966-107,16.666666666666668,MICROMOLAR,-0.3451868042454551
